CountryCode,Reference area,Measure,Unit of measure,Year,Value,Observation status,Unit multiplier
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2016,97863.106,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2017,18637.816,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2018,18136.368,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,106.125,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,105.753,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2019,18111.891,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2020,17188.391,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,103.352,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,110.854,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2021,18118.019,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,157.894,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1997,18591.884,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1998,19083.03,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,158.823,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,250.135,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1999,19499.532,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2000,19269.215,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,116.106,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,120.693,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2001,19832.891,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2002,19307.083,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,118.685,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,123.303,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2003,19887.81,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2004,20033.286,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,121.675,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,123.248,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2005,20292.513,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2006,20168.57,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,126.015,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,120.56,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2007,19520.329,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2008,20176.194,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,103.874,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,103.55,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2009,19743.128,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2010,20557.486,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,105.492,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,101.777,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2011,18983.853,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2012,19609.972,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,105.35,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,104.896,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2013,20052.12,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2014,18381.147,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,101.077,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,103.819,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,179.197,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,181.623,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1989,17743.963,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1990,18243.845,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,96.746,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,101.643,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1991,19180.24,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1992,19204.056,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,101.366,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,160.362,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1993,18566.044,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1994,18130.583,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,154.253,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,156.76,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1995,18624.675,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1996,19023.459,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,183.377,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,176.545,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1985,17840.535,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1986,17940.173,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,176.416,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,178.786,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1987,17606.449,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,1988,17684.015,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2015,18611.69,Normal value,Thousands
CHE,Switzerland,Total final energy consumption,Tonnes of oil equivalent,2016,18850.181,Normal value,Thousands
CHE,Switzerland,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,104.15,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2017,33305.67,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2018,32671.544,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,604.99,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,625.787,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2019,32435.375,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2020,31374.328,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,590.944,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,568.032,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2021,32971.856,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1997,36127.731,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,828.301,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,920.481,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1998,36237.906,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1999,35696.267,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,712.1,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,712.177,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2000,35297.231,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2001,35120.305,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,718.905,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,763.356,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2002,35526.362,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2003,34911.282,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,777.701,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,759.595,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2004,34761.775,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2005,34263.766,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,709.796,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,680.684,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2006,34190.24,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2007,34396.328,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,737.135,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,676.92,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2008,33550.57,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2009,31968.671,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,647.455,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,634.373,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2010,34775.895,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2011,33137.032,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,620.508,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2012,33115.283,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,595.603,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,652.536,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2013,32739.413,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,2014,31869.931,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,622.057,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,611.631,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1988,33133.437,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1989,32049.063,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,569.78,Normal value,Thousands
SWE,Sweden,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,813.076,Normal value,Thousands
SWE,Sweden,Total final energy consumption,Tonnes of oil equivalent,1990,32117.456,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,14103.769,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2000,1546276.25,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2001,1519896.692,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,15498.209,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,20691.927,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2002,1523489.324,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2003,1539339.891,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,19046.693,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,22279.392,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2004,1567705.747,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2005,1563062.262,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,22158.562,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,24326.791,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2006,1558689.441,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2007,1576071.679,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,22902.727,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,21994.631,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2008,1532027.976,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2009,1451952.396,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,20978.415,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,21845.814,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2010,1512970.423,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2011,1474063.271,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,20715.956,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,19378.015,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2012,1443345.566,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,20659.002,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2013,1492398.005,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2014,1512099.974,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,19687.577,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,20737.968,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1988,1368019.744,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1989,1325401.858,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,15489.219,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,14404.507,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1990,1293536.099,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1991,1295103.234,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,14370.825,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,15681.353,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1992,1302804.2,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1993,1325503.588,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,14919.304,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,15207.089,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1994,1357136.57,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1995,1377733.539,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,15202.974,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,15586.577,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1996,1421465.144,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1985,1269445.551,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,17088.992,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,16541.803,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1986,1268036.547,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,1987,1310791.667,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,15863.218,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,16231.91,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2015,1508445.387,Normal value,Thousands
USA,United States,Total final energy consumption,Tonnes of oil equivalent,2016,1514648.811,Normal value,Thousands
USA,United States,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,20332.203,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2017,126655.454,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2018,127068.845,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,1158.087,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,1148.41,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2019,124719.4,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2020,114095.219,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,1242.682,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,1181.126,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2021,119380.486,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1997,147694.124,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,1279.584,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,1282.92,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1998,148075.078,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1999,150745.018,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,1214.852,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,1147.669,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2000,150738.723,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2001,150834.556,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2001,1218.147,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2002,1127.771,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2002,147950.29,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2003,149776.602,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2003,894.543,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2004,856.284,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2004,150319.269,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2005,148723.679,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2005,932.958,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2006,864.949,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2006,146004.898,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2007,142225.149,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2007,857.207,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2008,865.734,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2008,141318.717,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2009,131793.474,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2009,816.614,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2010,818.077,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2010,137247.719,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2011,125718.813,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2011,776.053,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2012,128200.487,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2012,835.674,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2013,924.645,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2013,128683.907,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2014,121804.568,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2014,1023.761,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2015,746.17,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1988,140867.423,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1989,139260.304,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1989,1261.04,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1990,1277.384,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1990,138166.92,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1991,143941.729,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1991,1303.667,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1992,1308.821,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1992,141921.243,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1993,144063.252,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1993,1311.05,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1994,1303.97,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1994,144354.831,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1995,143895.895,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1995,1267.72,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1996,1355.942,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1996,151463.313,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1985,133204.319,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1985,1351.565,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1986,1353.583,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1986,137151.248,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,1987,138560.026,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1987,1303.078,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,1988,1275.996,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2015,124920.81,Normal value,Thousands
GBR,United Kingdom,Total final energy consumption,Tonnes of oil equivalent,2016,127243.977,Normal value,Thousands
GBR,United Kingdom,Direct on-farm energy consumption,Tonnes of oil equivalent,2016,1217.679,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2017,4122.812,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2018,4383.521,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2018,103042.64,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2019,104393.968,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2019,4520.444,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2020,4810.015,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2020,107571.794,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2021,115123.141,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2021,4941.82,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,1997,2777.759,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,1997,53715.04,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,1998,53694.432,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,1998,2782.23,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,1999,2878.203,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,1999,51909.914,Normal value,Thousands
TUR,Türkiye,Total final energy consumption,Tonnes of oil equivalent,2000,57840.376,Normal value,Thousands
TUR,Türkiye,Direct on-farm energy consumption,Tonnes of oil equivalent,2000,2916.552,Normal value,Thousands
